,Timestamp,Gill Rain mm Tot,Gill TotalDailyRain mm,Gill TotalRain mm,Gill Ws Mean
3061,2025/1/16 18:20,0.0,0.0,0.0,1.77
3062,2025/1/16 18:30,0.0,0.0,0.0,1.157
3063,2025/1/16 18:40,0.0,0.0,0.0,1.498
3064,2025/1/16 18:50,0.0,0.0,0.0,0.989
3065,2025/1/16 19:00,0.0,0.0,0.0,0.967
3066,2025/1/16 19:10,0.0,0.0,0.0,1.007
3067,2025/1/16 19:20,0.0,0.0,0.0,1.067
3068,2025/1/16 19:30,0.0,0.0,0.0,0.986
3069,2025/1/16 19:40,0.0,0.0,0.0,0.911
3070,2025/1/16 19:50,0.0,0.0,0.0,0.921
3071,2025/1/16 20:00,0.0,0.0,0.0,0.888
3072,2025/1/16 20:10,0.0,0.0,0.0,1.0
3073,2025/1/16 20:20,0.0,0.0,0.0,1.254
3074,2025/1/16 20:30,0.0,0.0,0.0,2.005
3075,2025/1/16 20:40,0.0,0.0,0.0,1.809
3076,2025/1/16 20:50,0.0,0.0,0.0,2.106
3077,2025/1/16 21:00,0.0,0.0,0.0,2.094
3078,2025/1/16 21:10,0.0,0.0,0.0,2.292
3079,2025/1/16 21:20,0.0,0.0,0.0,2.391
3080,2025/1/16 21:30,0.0,0.0,0.0,1.953
3081,2025/1/16 21:40,0.0,0.0,0.0,2.031
3082,2025/1/16 21:50,0.0,0.0,0.0,2.838
3083,2025/1/16 22:00,0.0,0.0,0.0,2.237
3084,2025/1/16 22:10,0.0,0.0,0.0,1.751
3085,2025/1/16 22:20,0.0,0.0,0.0,1.856
3086,2025/1/16 22:30,0.0,0.0,0.0,2.065
3087,2025/1/16 22:40,0.0,0.0,0.0,1.704
3088,2025/1/16 22:50,0.0,0.0,0.0,2.536
3089,2025/1/16 23:00,0.0,0.0,0.0,2.665
3090,2025/1/16 23:10,0.0,0.0,0.0,2.713
3091,2025/1/16 23:20,0.0,0.0,0.0,1.934
3092,2025/1/16 23:30,0.0,0.0,0.0,3.119
3093,2025/1/16 23:40,0.0,0.0,0.0,2.881
3094,2025/1/16 23:50,0.0,0.0,0.0,2.827
3095,2025/1/17 0:00,0.0,0.0,0.0,2.692
3096,2025/1/17 0:10,0.0,0.0,0.0,2.94
3097,2025/1/17 0:20,0.0,0.0,0.0,2.56
3098,2025/1/17 0:30,0.0,0.0,0.0,2.558
3099,2025/1/17 0:40,0.0,0.0,0.0,3.115
3100,2025/1/17 0:50,0.0,0.0,0.0,3.161
3101,2025/1/17 1:00,0.0,0.0,0.0,3.636
3102,2025/1/17 1:10,0.0,0.0,0.0,3.458
3103,2025/1/17 1:20,0.0,0.0,0.0,3.199
3104,2025/1/17 1:30,0.0,0.0,0.0,2.216
3105,2025/1/17 1:40,0.0,0.0,0.0,2.73
3106,2025/1/17 1:50,0.0,0.0,0.0,2.541
3107,2025/1/17 2:00,0.0,0.0,0.0,3.432
3108,2025/1/17 2:10,0.0,0.0,0.0,2.709
3109,2025/1/17 2:20,0.0,0.0,0.0,2.345
3110,2025/1/17 2:30,0.0,0.0,0.0,2.636
3111,2025/1/17 2:40,0.0,0.0,0.0,3.206
3112,2025/1/17 2:50,0.0,0.0,0.0,2.579
3113,2025/1/17 3:00,0.0,0.0,0.0,3.687
3114,2025/1/17 3:10,0.0,0.0,0.0,3.665
3115,2025/1/17 3:20,0.0,0.0,0.0,4.716
3116,2025/1/17 3:30,0.0,0.0,0.0,3.662
3117,2025/1/17 3:40,0.0,0.0,0.0,2.429
3118,2025/1/17 3:50,0.0,0.0,0.0,2.865
3119,2025/1/17 4:00,0.0,0.0,0.0,3.421
3120,2025/1/17 4:10,0.0,0.0,0.0,2.421
3121,2025/1/17 4:20,0.0,0.0,0.0,2.058
3122,2025/1/17 4:30,0.0,0.0,0.0,1.94
3123,2025/1/17 4:40,0.0,0.0,0.0,1.927
3124,2025/1/17 4:50,0.0,0.0,0.0,1.837
3125,2025/1/17 5:00,0.0,0.0,0.0,1.695
3126,2025/1/17 5:10,0.0,0.0,0.0,1.458
3127,2025/1/17 5:20,0.0,0.0,0.0,1.937
3128,2025/1/17 5:30,0.0,0.0,0.0,2.512
3129,2025/1/17 5:40,0.0,0.0,0.0,3.048
3130,2025/1/17 5:50,0.0,0.0,0.0,2.082
3131,2025/1/17 6:00,0.0,0.0,0.0,2.145
3132,2025/1/17 6:10,0.0,0.0,0.0,2.131
3133,2025/1/17 6:20,0.0,0.0,0.0,1.316
3134,2025/1/17 6:30,0.0,0.0,0.0,2.127
3135,2025/1/17 6:40,0.0,0.0,0.0,1.429
3136,2025/1/17 6:50,0.0,0.0,0.0,1.498
3137,2025/1/17 7:00,0.0,0.0,0.0,1.239
3138,2025/1/17 7:10,0.0,0.0,0.0,2.011
3139,2025/1/17 7:20,0.0,0.0,0.0,2.129
3140,2025/1/17 7:30,0.0,0.0,0.0,2.301
3141,2025/1/17 7:40,0.0,0.0,0.0,2.588
3142,2025/1/17 7:50,0.0,0.0,0.0,1.275
3143,2025/1/17 8:00,0.0,0.0,0.0,1.732
3144,2025/1/17 8:10,0.0,0.0,0.0,2.681
3145,2025/1/17 8:20,0.0,0.0,0.0,2.03
3146,2025/1/17 8:30,0.0,0.0,0.0,2.474
3147,2025/1/17 8:40,0.0,0.0,0.0,2.306
3148,2025/1/17 8:50,0.0,0.0,0.0,2.678
3149,2025/1/17 9:00,0.0,0.0,0.0,2.13
3150,2025/1/17 9:10,0.0,0.0,0.0,1.749
3151,2025/1/17 9:20,0.0,0.0,0.0,2.156
3152,2025/1/17 9:30,0.0,0.0,0.0,2.1
3153,2025/1/17 9:40,0.0,0.0,0.0,1.915
3154,2025/1/17 9:50,0.0,0.0,0.0,1.401
3155,2025/1/17 10:00,0.0,0.0,0.0,2.018
3156,2025/1/17 10:10,0.0,0.0,0.0,2.993
3157,2025/1/17 10:20,0.0,0.0,0.0,2.876
3158,2025/1/17 10:30,0.0,0.0,0.0,3.429
3159,2025/1/17 10:40,0.0,0.0,0.0,3.885
3160,2025/1/17 10:50,0.0,0.0,0.0,3.607
3161,2025/1/17 11:00,0.0,0.0,0.0,3.563
3162,2025/1/17 11:10,0.0,0.0,0.0,2.98
3163,2025/1/17 11:20,0.0,0.0,0.0,2.836
3164,2025/1/17 11:30,0.0,0.0,0.0,2.384
3165,2025/1/17 11:40,0.0,0.0,0.0,2.63
3166,2025/1/17 11:50,0.0,0.0,0.0,3.227
3167,2025/1/17 12:00,0.0,0.0,0.0,2.114
3168,2025/1/17 12:00,0.0,0.0,0.0,2.114
3169,2025/1/17 12:10,0.0,0.0,0.0,2.265
3170,2025/1/17 12:20,0.0,0.0,0.0,1.716
3171,2025/1/17 12:30,0.0,0.0,0.0,3.835
3172,2025/1/17 12:40,0.0,0.0,0.0,3.343
3173,2025/1/17 12:50,0.0,0.0,0.0,3.521
3174,2025/1/17 13:00,0.0,0.0,0.0,3.848
3175,2025/1/17 13:10,0.0,0.0,0.0,3.837
3176,2025/1/17 13:20,0.0,0.0,0.0,3.736
3177,2025/1/17 13:30,0.0,0.0,0.0,3.424
3178,2025/1/17 13:40,0.0,0.0,0.0,3.504
3179,2025/1/17 13:50,0.0,0.0,0.0,3.87
3180,2025/1/17 14:00,0.0,0.0,0.0,3.086
3181,2025/1/17 14:10,0.0,0.0,0.0,2.937
3182,2025/1/17 14:20,0.0,0.0,0.0,3.135
3183,2025/1/17 14:30,0.0,0.0,0.0,3.076
3184,2025/1/17 14:40,0.0,0.0,0.0,2.963
3185,2025/1/17 14:50,0.0,0.0,0.0,2.737
3186,2025/1/17 15:00,0.0,0.0,0.0,3.1
3187,2025/1/17 15:10,0.0,0.0,0.0,3.255
3188,2025/1/17 15:20,0.0,0.0,0.0,3.464
3189,2025/1/17 15:30,0.0,0.0,0.0,2.728
3190,2025/1/17 15:40,0.0,0.0,0.0,3.246
3191,2025/1/17 15:50,0.0,0.0,0.0,3.26
3192,2025/1/17 16:00,0.0,0.0,0.0,3.728
3193,2025/1/17 16:10,0.0,0.0,0.0,2.924
3194,2025/1/17 16:20,0.0,0.0,0.0,2.486
3195,2025/1/17 16:30,0.0,0.0,0.0,2.262
3196,2025/1/17 16:40,0.0,0.0,0.0,2.153
3197,2025/1/17 16:50,0.0,0.0,0.0,1.48
3198,2025/1/17 17:00,0.0,0.0,0.0,0.785
3199,2025/1/17 17:10,0.0,0.0,0.0,1.059
3200,2025/1/17 17:20,0.0,0.0,0.0,1.153
3201,2025/1/17 17:30,0.0,0.0,0.0,1.521
3202,2025/1/17 17:40,0.0,0.0,0.0,1.201
3203,2025/1/17 17:50,0.0,0.0,0.0,0.773
3204,2025/1/17 18:00,0.0,0.0,0.0,0.77
3205,2025/1/17 18:10,0.0,0.0,0.0,0.561
3206,2025/1/17 18:20,0.0,0.0,0.0,0.68
3207,2025/1/17 18:30,0.0,0.0,0.0,1.092
3208,2025/1/17 18:40,0.0,0.0,0.0,0.799
3209,2025/1/17 18:50,0.0,0.0,0.0,1.049
3210,2025/1/17 19:00,0.0,0.0,0.0,0.964
3211,2025/1/17 19:10,0.0,0.0,0.0,0.935
3212,2025/1/17 19:20,0.0,0.0,0.0,1.055
3213,2025/1/17 19:30,0.0,0.0,0.0,1.503
3214,2025/1/17 19:40,0.0,0.0,0.0,1.385
3215,2025/1/17 19:50,0.0,0.0,0.0,1.225
3216,2025/1/17 20:00,0.0,0.0,0.0,1.867
3217,2025/1/17 20:10,0.0,0.0,0.0,1.914
3218,2025/1/17 20:20,0.0,0.0,0.0,1.791
3219,2025/1/17 20:30,0.0,0.0,0.0,1.316
3220,2025/1/17 20:40,0.0,0.0,0.0,1.114
3221,2025/1/17 20:50,0.0,0.0,0.0,1.172
3222,2025/1/17 21:00,0.0,0.0,0.0,1.168
3223,2025/1/17 21:10,0.0,0.0,0.0,1.007
3224,2025/1/17 21:20,0.0,0.0,0.0,1.157
3225,2025/1/17 21:30,0.0,0.0,0.0,1.253
3226,2025/1/17 21:40,0.0,0.0,0.0,1.508
3227,2025/1/17 21:50,0.0,0.0,0.0,1.459
3228,2025/1/17 22:00,0.0,0.0,0.0,1.268
3229,2025/1/17 22:10,0.0,0.0,0.0,1.167
3230,2025/1/17 22:20,0.0,0.0,0.0,0.953
3231,2025/1/17 22:30,0.0,0.0,0.0,1.116
3232,2025/1/17 22:40,0.0,0.0,0.0,1.617
3233,2025/1/17 22:50,0.0,0.0,0.0,1.625
3234,2025/1/17 23:00,0.0,0.0,0.0,1.257
3235,2025/1/17 23:10,0.0,0.0,0.0,1.028
3236,2025/1/17 23:20,0.0,0.0,0.0,1.009
3237,2025/1/17 23:30,0.0,0.0,0.0,1.001
3238,2025/1/17 23:40,0.0,0.0,0.0,0.636
3239,2025/1/17 23:50,0.0,0.0,0.0,0.797
3240,2025/1/18 0:00,0.0,0.0,0.0,1.357
3241,2025/1/18 0:10,0.0,0.0,0.0,1.166
3242,2025/1/18 0:20,0.0,0.0,0.0,1.328
3243,2025/1/18 0:30,0.0,0.0,0.0,1.919
3244,2025/1/18 0:40,0.0,0.0,0.0,1.44
3245,2025/1/18 0:50,0.0,0.0,0.0,1.332
3246,2025/1/18 1:00,0.0,0.0,0.0,0.979
3247,2025/1/18 1:10,0.0,0.0,0.0,1.589
3248,2025/1/18 1:20,0.0,0.0,0.0,1.614
3249,2025/1/18 1:30,0.0,0.0,0.0,1.195
3250,2025/1/18 1:40,0.0,0.0,0.0,1.155
3251,2025/1/18 1:50,0.0,0.0,0.0,1.18
3252,2025/1/18 2:00,0.0,0.0,0.0,1.282
3253,2025/1/18 2:10,0.0,0.0,0.0,1.164
3254,2025/1/18 2:20,0.0,0.0,0.0,0.877
3255,2025/1/18 2:30,0.0,0.0,0.0,1.163
3256,2025/1/18 2:40,0.0,0.0,0.0,0.78
3257,2025/1/18 2:50,0.0,0.0,0.0,1.049
3258,2025/1/18 3:00,0.0,0.0,0.0,0.727
3259,2025/1/18 3:10,0.0,0.0,0.0,0.833
3260,2025/1/18 3:20,0.0,0.0,0.0,0.889
3261,2025/1/18 3:30,0.0,0.0,0.0,1.231
3262,2025/1/18 3:40,0.0,0.0,0.0,1.307
3263,2025/1/18 3:50,0.0,0.0,0.0,1.309
3264,2025/1/18 4:00,0.0,0.0,0.0,1.973
3265,2025/1/18 4:10,0.0,0.0,0.0,1.766
3266,2025/1/18 4:20,0.0,0.0,0.0,0.797
3267,2025/1/18 4:30,0.0,0.0,0.0,0.531
3268,2025/1/18 4:40,0.0,0.0,0.0,0.747
3269,2025/1/18 4:50,0.0,0.0,0.0,0.871
3270,2025/1/18 5:00,0.0,0.0,0.0,1.128
3271,2025/1/18 5:10,0.0,0.0,0.0,1.397
3272,2025/1/18 5:20,0.0,0.0,0.0,1.28
3273,2025/1/18 5:30,0.0,0.0,0.0,1.261
3274,2025/1/18 5:40,0.0,0.0,0.0,1.2
3275,2025/1/18 5:50,0.0,0.0,0.0,1.094
3276,2025/1/18 6:00,0.0,0.0,0.0,1.537
3277,2025/1/18 6:10,0.0,0.0,0.0,1.608
3278,2025/1/18 6:20,0.0,0.0,0.0,1.459
3279,2025/1/18 6:30,0.0,0.0,0.0,1.564
3280,2025/1/18 6:40,0.0,0.0,0.0,1.697
3281,2025/1/18 6:50,0.0,0.0,0.0,1.921
3282,2025/1/18 7:00,0.0,0.0,0.0,2.121
3283,2025/1/18 7:10,0.0,0.0,0.0,2.173
3284,2025/1/18 7:20,0.0,0.0,0.0,1.734
3285,2025/1/18 7:30,0.0,0.0,0.0,1.158
3286,2025/1/18 7:40,0.0,0.0,0.0,1.381
3287,2025/1/18 7:50,0.0,0.0,0.0,1.426
3288,2025/1/18 8:00,0.0,0.0,0.0,1.461
3289,2025/1/18 8:10,0.0,0.0,0.0,1.096
3290,2025/1/18 8:20,0.0,0.0,0.0,0.623
3291,2025/1/18 8:30,0.0,0.0,0.0,0.727
3292,2025/1/18 8:40,0.0,0.0,0.0,1.129
3293,2025/1/18 8:50,0.0,0.0,0.0,0.82
3294,2025/1/18 9:00,0.0,0.0,0.0,0.34
3295,2025/1/18 9:10,0.0,0.0,0.0,0.563
3296,2025/1/18 9:20,0.0,0.0,0.0,0.393
3297,2025/1/18 9:30,0.0,0.0,0.0,0.687
3298,2025/1/18 9:40,0.0,0.0,0.0,1.318
3299,2025/1/18 9:50,0.0,0.0,0.0,1.016
3300,2025/1/18 10:00,0.0,0.0,0.0,0.311
3301,2025/1/18 10:10,0.0,0.0,0.0,0.972
3302,2025/1/18 10:20,0.0,0.0,0.0,0.899
3303,2025/1/18 10:30,0.0,0.0,0.0,2.465
3304,2025/1/18 10:40,0.0,0.0,0.0,1.498
3305,2025/1/18 10:50,0.0,0.0,0.0,0.745
3306,2025/1/18 11:00,0.0,0.0,0.0,1.409
3307,2025/1/18 11:10,0.0,0.0,0.0,1.269
3308,2025/1/18 11:20,0.0,0.0,0.0,1.551
3309,2025/1/18 11:30,0.0,0.0,0.0,1.025
3310,2025/1/18 11:40,0.0,0.0,0.0,1.228
3311,2025/1/18 11:50,0.0,0.0,0.0,1.771
3312,2025/1/18 11:50,0.0,0.0,0.0,1.771
3313,2025/1/18 12:00,0.0,0.0,0.0,3.237
3314,2025/1/18 12:10,0.0,0.0,0.0,2.608
3315,2025/1/18 12:20,0.0,0.0,0.0,1.618
3316,2025/1/18 12:30,0.0,0.0,0.0,1.189
3317,2025/1/18 12:40,0.0,0.0,0.0,1.625
3318,2025/1/18 12:50,0.0,0.0,0.0,2.063
3319,2025/1/18 13:00,0.0,0.0,0.0,1.331
3320,2025/1/18 13:10,0.0,0.0,0.0,3.369
3321,2025/1/18 13:20,0.0,0.0,0.0,3.583
3322,2025/1/18 13:30,0.0,0.0,0.0,3.181
3323,2025/1/18 13:40,0.0,0.0,0.0,3.317
3324,2025/1/18 13:50,0.0,0.0,0.0,3.068
3325,2025/1/18 14:00,0.0,0.0,0.0,3.048
3326,2025/1/18 14:10,0.0,0.0,0.0,4.203
3327,2025/1/18 14:20,0.0,0.0,0.0,4.078
3328,2025/1/18 14:30,0.0,0.0,0.0,3.569
3329,2025/1/18 14:40,0.0,0.0,0.0,3.549
3330,2025/1/18 14:50,0.0,0.0,0.0,2.815
3331,2025/1/18 15:00,0.0,0.0,0.0,2.936
3332,2025/1/18 15:10,0.0,0.0,0.0,3.236
3333,2025/1/18 15:20,0.0,0.0,0.0,3.1
3334,2025/1/18 15:30,0.0,0.0,0.0,3.278
3335,2025/1/18 15:40,0.0,0.0,0.0,3.336
3336,2025/1/18 15:50,0.0,0.0,0.0,2.808
3337,2025/1/18 16:00,0.0,0.0,0.0,2.527
3338,2025/1/18 16:10,0.0,0.0,0.0,2.962
3339,2025/1/18 16:20,0.0,0.0,0.0,3.119
3340,2025/1/18 16:30,0.0,0.0,0.0,3.316
3341,2025/1/18 16:40,0.0,0.0,0.0,3.046
3342,2025/1/18 16:50,0.0,0.0,0.0,3.072
3343,2025/1/18 17:00,0.0,0.0,0.0,2.709
3344,2025/1/18 17:10,0.0,0.0,0.0,3.469
3345,2025/1/18 17:20,0.0,0.0,0.0,2.862
3346,2025/1/18 17:30,0.0,0.0,0.0,3.057
3347,2025/1/18 17:40,0.0,0.0,0.0,3.035
3348,2025/1/18 17:50,0.0,0.0,0.0,2.11
3349,2025/1/18 18:00,0.0,0.0,0.0,1.87
3350,2025/1/18 18:10,0.0,0.0,0.0,1.958
3351,2025/1/18 18:20,0.0,0.0,0.0,2.003
3352,2025/1/18 18:30,0.0,0.0,0.0,2.016
3353,2025/1/18 18:40,0.0,0.0,0.0,1.922
3354,2025/1/18 18:50,0.0,0.0,0.0,2.39
3355,2025/1/18 19:00,0.0,0.0,0.0,2.036
3356,2025/1/18 19:10,0.0,0.0,0.0,1.584
3357,2025/1/18 19:20,0.0,0.0,0.0,1.943
3358,2025/1/18 19:30,0.0,0.0,0.0,1.754
3359,2025/1/18 19:40,0.0,0.0,0.0,1.358
3360,2025/1/18 19:50,0.0,0.0,0.0,0.58
3361,2025/1/18 20:00,0.0,0.0,0.0,0.639
3362,2025/1/18 20:10,0.0,0.0,0.0,0.662
3363,2025/1/18 20:20,0.0,0.0,0.0,0.326
3364,2025/1/18 20:30,0.0,0.0,0.0,0.255
3365,2025/1/18 20:40,0.0,0.0,0.0,0.297
3366,2025/1/18 20:50,0.0,0.0,0.0,0.324
3367,2025/1/18 21:00,0.0,0.0,0.0,0.367
3368,2025/1/18 21:10,0.0,0.0,0.0,0.551
3369,2025/1/18 21:20,0.0,0.0,0.0,0.766
3370,2025/1/18 21:30,0.0,0.0,0.0,0.656
3371,2025/1/18 21:40,0.0,0.0,0.0,0.73
3372,2025/1/18 21:50,0.0,0.0,0.0,0.811
3373,2025/1/18 22:00,0.0,0.0,0.0,0.856
3374,2025/1/18 22:10,0.0,0.0,0.0,1.148
3375,2025/1/18 22:20,0.0,0.0,0.0,1.299
3376,2025/1/18 22:30,0.0,0.0,0.0,0.962
3377,2025/1/18 22:40,0.0,0.0,0.0,1.072
3378,2025/1/18 22:50,0.0,0.0,0.0,0.77
3379,2025/1/18 23:00,0.0,0.0,0.0,0.968
3380,2025/1/18 23:10,0.0,0.0,0.0,0.891
3381,2025/1/18 23:20,0.0,0.0,0.0,1.399
3382,2025/1/18 23:30,0.0,0.0,0.0,1.286
3383,2025/1/18 23:40,0.0,0.0,0.0,0.965
3384,2025/1/18 23:50,0.0,0.0,0.0,0.997
3385,2025/1/19 0:00,0.0,0.0,0.0,1.288
3386,2025/1/19 0:10,0.0,0.0,0.0,1.237
3387,2025/1/19 0:20,0.0,0.0,0.0,0.96
3388,2025/1/19 0:30,0.0,0.0,0.0,0.973
3389,2025/1/19 0:40,0.0,0.0,0.0,1.381
3390,2025/1/19 0:50,0.0,0.0,0.0,1.417
3391,2025/1/19 1:00,0.0,0.0,0.0,1.44
3392,2025/1/19 1:10,0.0,0.0,0.0,1.374
3393,2025/1/19 1:20,0.0,0.0,0.0,1.275
3394,2025/1/19 1:30,0.0,0.0,0.0,1.581
3395,2025/1/19 1:40,0.0,0.0,0.0,1.626
3396,2025/1/19 1:50,0.0,0.0,0.0,1.646
3397,2025/1/19 2:00,0.0,0.0,0.0,1.565
3398,2025/1/19 2:10,0.0,0.0,0.0,1.553
3399,2025/1/19 2:20,0.0,0.0,0.0,1.916
3400,2025/1/19 2:30,0.0,0.0,0.0,1.912
3401,2025/1/19 2:40,0.0,0.0,0.0,1.819
3402,2025/1/19 2:50,0.0,0.0,0.0,1.87
3403,2025/1/19 3:00,0.0,0.0,0.0,1.555
3404,2025/1/19 3:10,0.0,0.0,0.0,0.906
3405,2025/1/19 3:20,0.0,0.0,0.0,0.776
3406,2025/1/19 3:30,0.0,0.0,0.0,0.604
3407,2025/1/19 3:40,0.0,0.0,0.0,0.766
3408,2025/1/19 3:50,0.0,0.0,0.0,0.956
3409,2025/1/19 4:00,0.0,0.0,0.0,1.041
3410,2025/1/19 4:10,0.0,0.0,0.0,1.462
3411,2025/1/19 4:20,0.0,0.0,0.0,1.707
3412,2025/1/19 4:30,0.0,0.0,0.0,1.945
3413,2025/1/19 4:40,0.0,0.0,0.0,1.772
3414,2025/1/19 4:50,0.0,0.0,0.0,1.154
3415,2025/1/19 5:00,0.0,0.0,0.0,1.254
3416,2025/1/19 5:10,0.0,0.0,0.0,1.743
3417,2025/1/19 5:20,0.0,0.0,0.0,1.639
3418,2025/1/19 5:30,0.0,0.0,0.0,1.79
3419,2025/1/19 5:40,0.0,0.0,0.0,1.856
3420,2025/1/19 5:50,0.0,0.0,0.0,1.644
3421,2025/1/19 6:00,0.0,0.0,0.0,1.884
3422,2025/1/19 6:10,0.0,0.0,0.0,1.786
3423,2025/1/19 6:20,0.0,0.0,0.0,1.702
3424,2025/1/19 6:30,0.0,0.0,0.0,1.861
3425,2025/1/19 6:40,0.0,0.0,0.0,1.879
3426,2025/1/19 6:50,0.0,0.0,0.0,2.196
3427,2025/1/19 7:00,0.0,0.0,0.0,1.956
3428,2025/1/19 7:10,0.0,0.0,0.0,2.122
3429,2025/1/19 7:20,0.0,0.0,0.0,1.626
3430,2025/1/19 7:30,0.0,0.0,0.0,1.56
3431,2025/1/19 7:40,0.0,0.0,0.0,2.018
3432,2025/1/19 7:50,0.0,0.0,0.0,2.374
3433,2025/1/19 8:00,0.0,0.0,0.0,2.678
3434,2025/1/19 8:10,0.0,0.0,0.0,2.559
3435,2025/1/19 8:20,0.0,0.0,0.0,2.631
3436,2025/1/19 8:30,0.0,0.0,0.0,2.339
3437,2025/1/19 8:40,0.0,0.0,0.0,2.054
3438,2025/1/19 8:50,0.0,0.0,0.0,1.802
3439,2025/1/19 9:00,0.0,0.0,0.0,2.013
3440,2025/1/19 9:10,0.0,0.0,0.0,1.828
3441,2025/1/19 9:20,0.0,0.0,0.0,1.491
3442,2025/1/19 9:30,0.0,0.0,0.0,1.273
3443,2025/1/19 9:40,0.0,0.0,0.0,1.441
3444,2025/1/19 9:50,0.0,0.0,0.0,1.269
3445,2025/1/19 10:00,0.0,0.0,0.0,1.664
3446,2025/1/19 10:10,0.0,0.0,0.0,1.755
3447,2025/1/19 10:20,0.0,0.0,0.0,1.194
3448,2025/1/19 10:30,0.0,0.0,0.0,0.954
3449,2025/1/19 10:40,0.0,0.0,0.0,0.915
3450,2025/1/19 10:50,0.0,0.0,0.0,1.35
3451,2025/1/19 11:00,0.0,0.0,0.0,1.279
3452,2025/1/19 11:10,0.0,0.0,0.0,1.0
3453,2025/1/19 11:20,0.0,0.0,0.0,1.048
3454,2025/1/19 11:30,0.0,0.0,0.0,1.446
3455,2025/1/19 11:40,0.0,0.0,0.0,2.938
3456,2025/1/19 11:50,0.0,0.0,0.0,2.668
3457,2025/1/19 11:50,0.0,0.0,0.0,2.668
3458,2025/1/19 12:00,0.0,0.0,0.0,1.86
3459,2025/1/19 12:10,0.0,0.0,0.0,2.256
3460,2025/1/19 12:20,0.0,0.0,0.0,2.386
3461,2025/1/19 12:30,0.0,0.0,0.0,2.858
3462,2025/1/19 12:40,0.0,0.0,0.0,3.186
3463,2025/1/19 12:50,0.0,0.0,0.0,4.627
3464,2025/1/19 13:00,0.0,0.0,0.0,3.128
3465,2025/1/19 13:10,0.0,0.0,0.0,2.852
3466,2025/1/19 13:20,0.0,0.0,0.0,2.78
3467,2025/1/19 13:30,0.0,0.0,0.0,3.443
3468,2025/1/19 13:40,0.0,0.0,0.0,3.572
3469,2025/1/19 13:50,0.0,0.0,0.0,3.617
3470,2025/1/19 14:00,0.0,0.0,0.0,3.275
3471,2025/1/19 14:10,0.0,0.0,0.0,3.592
3472,2025/1/19 14:20,0.0,0.0,0.0,3.168
3473,2025/1/19 14:30,0.0,0.0,0.0,2.908
3474,2025/1/19 14:40,0.0,0.0,0.0,3.301
3475,2025/1/19 14:50,0.0,0.0,0.0,2.307
3476,2025/1/19 15:00,0.0,0.0,0.0,2.146
3477,2025/1/19 15:10,0.0,0.0,0.0,1.704
3478,2025/1/19 15:20,9.36,9.36,0.56,0.783
3479,2025/1/19 15:30,17.28,26.64,0.64,0.938
3480,2025/1/19 15:40,19.2,45.84,0.64,1.486
3481,2025/1/19 15:50,19.2,65.04,0.64,1.079
3482,2025/1/19 16:00,19.2,84.24,0.64,3.013
3483,2025/1/19 16:10,19.2,103.44,0.64,2.076
3484,2025/1/19 16:20,9.84,113.28,0.64,0.703
3485,2025/1/19 16:30,1.92,115.2,0.64,0.814
3486,2025/1/19 16:40,0.0,115.2,0.64,0.977
3487,2025/1/19 16:50,0.0,115.2,0.64,2.199
3488,2025/1/19 17:00,0.0,115.2,0.64,2.15
3489,2025/1/19 17:10,0.0,115.2,0.64,2.206
3490,2025/1/19 17:20,0.0,115.2,0.64,2.297
3491,2025/1/19 17:30,0.0,115.2,0.64,2.312
3492,2025/1/19 17:40,0.0,115.2,0.64,2.392
3493,2025/1/19 17:50,0.0,115.2,0.64,2.042
3494,2025/1/19 18:00,0.0,115.2,0.64,2.038
3495,2025/1/19 18:10,0.0,115.2,0.64,1.611
3496,2025/1/19 18:20,0.0,115.2,0.64,1.75
3497,2025/1/19 18:30,0.0,115.2,0.64,1.86
3498,2025/1/19 18:40,0.0,115.2,0.64,1.989
3499,2025/1/19 18:50,0.0,115.2,0.64,2.072
3500,2025/1/19 19:00,0.0,115.2,0.64,1.678
3501,2025/1/19 19:10,0.0,115.2,0.64,1.729
3502,2025/1/19 19:20,0.0,115.2,0.64,1.896
3503,2025/1/19 19:30,0.0,115.2,0.64,2.029
3504,2025/1/19 19:40,0.0,115.2,0.64,1.452
3505,2025/1/19 19:50,0.0,115.2,0.64,0.789
3506,2025/1/19 20:00,0.0,115.2,0.64,0.535
3507,2025/1/19 20:10,0.0,115.2,0.64,0.572
3508,2025/1/19 20:20,0.0,115.2,0.64,0.564
3509,2025/1/19 20:30,0.0,115.2,0.64,0.35
3510,2025/1/19 20:40,0.0,115.2,0.64,0.763
3511,2025/1/19 20:50,0.0,115.2,0.64,0.495
3512,2025/1/19 21:00,0.0,115.2,0.64,0.622
3513,2025/1/19 21:10,0.0,115.2,0.64,0.565
3514,2025/1/19 21:20,0.0,115.2,0.64,0.753
3515,2025/1/19 21:30,0.0,115.2,0.64,0.622
3516,2025/1/19 21:40,0.0,115.2,0.64,0.38
3517,2025/1/19 21:50,0.0,115.2,0.64,0.451
3518,2025/1/19 22:00,0.0,115.2,0.64,0.227
3519,2025/1/19 22:10,0.0,115.2,0.64,0.416
3520,2025/1/19 22:20,0.0,115.2,0.64,0.476
3521,2025/1/19 22:30,0.0,115.2,0.64,0.511
3522,2025/1/19 22:40,0.0,115.2,0.64,0.608
3523,2025/1/19 22:50,0.0,115.2,0.64,0.396
3524,2025/1/19 23:00,0.0,115.2,0.64,0.887
